confidence,radius,position,id
0.6818794562444458,120,"(570, 420)",200002_040
0.6827233216838563,120,"(420, 345)",200002_040
0.6847849390110015,120,"(645, 570)",200002_040
0.6884394832946009,120,"(270, 420)",200002_040
0.6944137846511355,120,"(495, 420)",200002_040
0.6952096929632955,120,"(570, 495)",200002_040
0.7014134567698804,120,"(195, 495)",200002_040
0.7026074403906611,120,"(420, 420)",200002_040
0.7038888173619697,120,"(345, 420)",200002_040
0.7044256692017621,120,"(570, 570)",200002_040
0.7107563877084331,120,"(495, 495)",200002_040
0.7180090438925769,120,"(270, 495)",200002_040
0.7219759015916165,120,"(420, 495)",200002_040
0.723298104834647,120,"(495, 570)",200002_040
0.7244015157108368,120,"(270, 570)",200002_040
0.7250127297553388,120,"(345, 495)",200002_040
0.739605724011071,120,"(420, 570)",200002_040
0.7451870112862643,120,"(345, 570)",200002_040
0.45806497826549086,120,"(1095, 570)",200002_041
0.46621352644064357,120,"(1095, 120)",200002_041
0.4669673465764958,120,"(1095, 195)",200002_041
0.46891852791354993,120,"(1095, 495)",200002_041
0.4787911374327502,120,"(1095, 420)",200002_041
0.4789273360976166,120,"(1095, 270)",200002_041
0.4817883497803215,120,"(1095, 345)",200002_041
0.5231751490064613,120,"(1020, 120)",200002_041
0.5309871543563849,120,"(1020, 570)",200002_041
0.5325416324446385,120,"(1020, 195)",200002_041
0.5387892670938852,120,"(1020, 495)",200002_041
0.5430389739095838,120,"(1020, 270)",200002_041
0.5444771815832391,120,"(945, 120)",200002_041
0.5448388641233564,120,"(1020, 420)",200002_041
0.550914519322574,120,"(1020, 345)",200002_041
0.5517975136879955,120,"(195, 120)",200002_041
0.5574654658822314,120,"(945, 195)",200002_041
0.5592801671037582,120,"(870, 120)",200002_041
0.5627713228192363,120,"(270, 120)",200002_041
0.5657021339770852,120,"(120, 570)",200002_041
0.5691226834043178,120,"(945, 270)",200002_041
0.5698021887109123,120,"(120, 120)",200002_041
0.5730068883538479,120,"(795, 120)",200002_041
0.5733084452492883,120,"(870, 195)",200002_041
0.5777000117146183,120,"(945, 345)",200002_041
0.5826563268251962,120,"(945, 420)",200002_041
0.5849401943783996,120,"(945, 570)",200002_041
0.5853998634724292,120,"(720, 120)",200002_041
0.5860470551430577,120,"(870, 270)",200002_041
0.5864205115610349,120,"(945, 495)",200002_041
0.5881674942204139,120,"(795, 195)",200002_041
0.5887159971794184,120,"(195, 195)",200002_041
0.5960928972034969,120,"(645, 120)",200002_041
0.596801762632226,120,"(870, 345)",200002_041
0.5982979300274828,120,"(270, 195)",200002_041
0.5986452141891302,120,"(345, 120)",200002_041
0.6017610174461945,120,"(720, 195)",200002_041
0.6021183114682251,120,"(795, 270)",200002_041
0.6030930595932888,120,"(870, 420)",200002_041
0.6044155110339924,120,"(120, 195)",200002_041
0.6046171817590511,120,"(570, 120)",200002_041
0.6095119873514944,120,"(870, 495)",200002_041
0.6112112319224505,120,"(495, 120)",200002_041
0.6137299982565952,120,"(645, 195)",200002_041
0.6145052109271658,120,"(795, 345)",200002_041
0.6148481576222087,120,"(420, 120)",200002_041
0.6158949729450501,120,"(870, 570)",200002_041
0.6170541665623923,120,"(720, 270)",200002_041
0.6188057915124613,120,"(120, 495)",200002_041
0.6236384817788465,120,"(570, 195)",200002_041
0.6248053338523778,120,"(795, 420)",200002_041
0.625873863822004,120,"(120, 270)",200002_041
0.6276918483819299,120,"(345, 195)",200002_041
0.6297354524641443,120,"(195, 270)",200002_041
0.6304540514945494,120,"(645, 270)",200002_041
0.63089219075014,120,"(720, 345)",200002_041
0.6310019623799281,120,"(495, 195)",200002_041
0.6325757106768435,120,"(795, 495)",200002_041
0.6353586341938872,120,"(420, 195)",200002_041
0.6366015091335406,120,"(270, 270)",200002_041
0.6376499485309007,120,"(795, 570)",200002_041
0.6417838783201241,120,"(570, 270)",200002_041
0.6427481910003376,120,"(720, 420)",200002_041
0.6459396762287238,120,"(645, 345)",200002_041
0.6503857394297722,120,"(495, 270)",200002_041
0.6509261923049918,120,"(345, 270)",200002_041
0.6515996368376572,120,"(120, 345)",200002_041
0.6519531439589729,120,"(720, 495)",200002_041
0.6550653641948082,120,"(195, 345)",200002_041
0.6555644217735898,120,"(420, 270)",200002_041
0.6577714420548996,120,"(720, 570)",200002_041
0.6590326541415643,120,"(570, 345)",200002_041
0.6595983994394998,120,"(645, 420)",200002_041
0.6638364077176985,120,"(120, 420)",200002_041
0.6652981806152488,120,"(270, 345)",200002_041
0.6692979883503836,120,"(495, 345)",200002_041
0.6705664098908889,120,"(645, 495)",200002_041
0.6748228069294154,120,"(570, 420)",200002_041
0.6754230125329606,120,"(195, 570)",200002_041
0.675666672368826,120,"(420, 345)",200002_041
0.6765092110180995,120,"(345, 345)",200002_041
0.6777282896959713,120,"(645, 570)",200002_041
0.6824825366716999,120,"(195, 420)",200002_041
0.6856809386338273,120,"(195, 495)",200002_041
0.6873571353361052,120,"(495, 420)",200002_041
0.6881530436482651,120,"(570, 495)",200002_041
0.6928942093471753,120,"(270, 420)",200002_041
0.6955507910756308,120,"(420, 420)",200002_041
0.6973690198867318,120,"(570, 570)",200002_041
0.6976001686644868,120,"(345, 420)",200002_041
0.7036997383934027,120,"(495, 495)",200002_041
0.7111509741764763,120,"(270, 495)",200002_041
0.7149192522765861,120,"(420, 495)",200002_041
0.7162414555196166,120,"(495, 570)",200002_041
0.7179560804403085,120,"(345, 495)",200002_041
0.7263376928061109,120,"(270, 570)",200002_041
0.7325490746960406,120,"(420, 570)",200002_041
0.7381615688228206,120,"(345, 570)",200002_041
0.4389932229868279,120,"(1095, 570)",200002_042
0.4660787564305845,120,"(1095, 495)",200002_042
0.48148403775300386,120,"(1020, 570)",200002_042
0.4896578832694135,120,"(1095, 420)",200002_042
0.4992552927161411,120,"(1095, 345)",200002_042
0.5070801291537356,120,"(1095, 270)",200002_042
0.5118952600444011,120,"(1095, 120)",200002_042
0.5155506412293603,120,"(1095, 195)",200002_042
0.5181445304609974,120,"(1020, 495)",200002_042
0.5263798594326687,120,"(645, 120)",200002_042
0.5288066854323682,120,"(1020, 120)",200002_042
0.5302408249173263,120,"(945, 570)",200002_042
0.5407802932749324,120,"(1020, 195)",200002_042
0.5444771815832391,120,"(945, 120)",200002_042
0.5491604544997205,120,"(270, 120)",200002_042
0.549255673851253,120,"(1020, 420)",200002_042
0.5502989358627012,120,"(1020, 270)",200002_042
0.5506702784558438,120,"(720, 120)",200002_042
0.5513648306907465,120,"(195, 120)",200002_042
0.5550882084310105,120,"(945, 495)",200002_042
0.5566181955870653,120,"(1020, 345)",200002_042
0.5574654658822314,120,"(945, 195)",200002_042
0.5576760436480952,120,"(570, 120)",200002_042
0.5592801671037582,120,"(870, 120)",200002_042
0.5691305371286338,120,"(945, 270)",200002_042
0.5704053291713272,120,"(795, 120)",200002_042
0.5711433606197328,120,"(120, 570)",200002_042
0.572437331204633,120,"(945, 420)",200002_042
0.5733084452492883,120,"(870, 195)",200002_042
0.5733429744869174,120,"(870, 570)",200002_042
0.577526393469222,120,"(345, 120)",200002_042
0.5784246348084602,120,"(945, 345)",200002_042
0.5838696502420742,120,"(270, 195)",200002_042
0.5856644915402691,120,"(870, 495)",200002_042
0.5860470551430577,120,"(870, 270)",200002_042
0.5865550668710101,120,"(120, 120)",200002_042
0.5881674942204139,120,"(795, 195)",200002_042
0.5904445446888027,120,"(195, 195)",200002_042
0.5971088380518385,120,"(870, 345)",200002_042
0.598545567126075,120,"(495, 120)",200002_042
0.5990604062084238,120,"(870, 420)",200002_042
0.6013649504881406,120,"(720, 195)",200002_042
0.6021183114682251,120,"(795, 270)",200002_042
0.6081861098205353,120,"(345, 195)",200002_042
0.6100427527073751,120,"(645, 195)",200002_042
0.6100989949249143,120,"(420, 120)",200002_042
0.6145052109271658,120,"(795, 345)",200002_042
0.6147588659581283,120,"(120, 195)",200002_042
0.6170541665623923,120,"(720, 270)",200002_042
0.6197342445882605,120,"(570, 195)",200002_042
0.6246969940659529,120,"(795, 420)",200002_042
0.6247104956232717,120,"(795, 570)",200002_042
0.625848379041931,120,"(195, 270)",200002_042
0.6270644767391899,120,"(120, 495)",200002_042
0.6282500769669992,120,"(795, 495)",200002_042
0.6304540514945494,120,"(645, 270)",200002_042
0.6307040409701142,120,"(495, 195)",200002_042
0.63089219075014,120,"(720, 345)",200002_042
0.6314829093248795,120,"(270, 270)",200002_042
0.6322168644526671,120,"(120, 270)",200002_042
0.6341513451288384,120,"(420, 195)",200002_042
0.6393462138753158,120,"(345, 270)",200002_042
0.6417838783201241,120,"(570, 270)",200002_042
0.6427481910003376,120,"(720, 420)",200002_042
0.6459396762287238,120,"(645, 345)",200002_042
0.6503857394297722,120,"(495, 270)",200002_042
0.6519016006424354,120,"(720, 495)",200002_042
0.6534544160617095,120,"(120, 345)",200002_042
0.6547927803566906,120,"(420, 270)",200002_042
0.6548125366855371,120,"(195, 345)",200002_042
0.6551697788495403,120,"(720, 570)",200002_042
0.6582456922137632,120,"(270, 345)",200002_042
0.6590326541415643,120,"(570, 345)",200002_042
0.6595983994394998,120,"(645, 420)",200002_042
0.666095003601282,120,"(120, 420)",200002_042
0.6692979883503836,120,"(495, 345)",200002_042
0.6705664098908889,120,"(645, 495)",200002_042
0.6717265529667686,120,"(345, 345)",200002_042
0.6748228069294154,120,"(570, 420)",200002_042
0.675637233905496,120,"(420, 345)",200002_042
0.677094399492522,120,"(195, 570)",200002_042
0.6777172632750772,120,"(645, 570)",200002_042
0.6826499614304623,120,"(195, 420)",200002_042
0.6873571353361052,120,"(495, 420)",200002_042
0.6881530436482651,120,"(570, 495)",200002_042
0.6896188272127074,120,"(195, 495)",200002_042
0.6927007788787575,120,"(270, 420)",200002_042
0.6955507910756308,120,"(420, 420)",200002_042
0.6973690198867318,120,"(570, 570)",200002_042
0.6975931471228798,120,"(345, 420)",200002_042
0.7036997383934027,120,"(495, 495)",200002_042
0.7111758876463263,120,"(270, 495)",200002_042
0.7149192522765861,120,"(420, 495)",200002_042
0.7162414555196166,120,"(495, 570)",200002_042
0.7179560804403085,120,"(345, 495)",200002_042
0.7263956855386428,120,"(270, 570)",200002_042
0.7325490746960406,120,"(420, 570)",200002_042
0.7381615688228206,120,"(345, 570)",200002_042
0.0,120,"(120, 495)",200002_043
0.0,120,"(120, 570)",200002_043
0.0,120,"(195, 570)",200002_043
0.5718530179737066,120,"(1095, 570)",200002_043
0.607422541982393,120,"(1020, 570)",200002_043
0.6148164058589174,120,"(270, 120)",200002_043
0.6195654455529789,120,"(270, 195)",200002_043
0.6211707786607057,120,"(1095, 495)",200002_043
0.630706301036962,120,"(195, 120)",200002_043
0.6316871722928743,120,"(345, 120)",200002_043
0.6362405131794016,120,"(945, 570)",200002_043
0.6401581885507333,120,"(345, 195)",200002_043
0.6530771012951212,120,"(1095, 420)",200002_043
0.6580252575878481,120,"(195, 195)",200002_043
0.6666197612956779,120,"(120, 120)",200002_043
0.6669684495332402,120,"(1020, 495)",200002_043
0.6673221729091904,120,"(1095, 345)",200002_043
0.6683311875732215,120,"(1095, 120)",200002_043
0.6717967858639916,120,"(870, 570)",200002_043
0.6741490875214298,120,"(270, 270)",200002_043
0.6747067403646557,120,"(1095, 195)",200002_043
0.6757025001470531,120,"(1095, 270)",200002_043
0.6757720509494521,120,"(1020, 120)",200002_043
0.6759599999345172,120,"(195, 270)",200002_043
0.6776737950387368,120,"(420, 120)",200002_043
0.6806215449421876,120,"(120, 195)",200002_043
0.6825711910083274,120,"(345, 270)",200002_043
0.6826836171542484,120,"(945, 120)",200002_043
0.6829874265398976,120,"(1020, 195)",200002_043
0.6845245424365893,120,"(945, 495)",200002_043
0.6847787626500029,120,"(720, 120)",200002_043
0.6873284789693176,120,"(645, 120)",200002_043
0.6877338205875367,120,"(120, 270)",200002_043
0.688074515904919,120,"(795, 120)",200002_043
0.6888305991248526,120,"(870, 120)",200002_043
0.6894373304058274,120,"(1020, 270)",200002_043
0.6905329518861621,120,"(945, 195)",200002_043
0.6922400755172486,120,"(270, 345)",200002_043
0.6937773512519992,120,"(120, 345)",200002_043
0.6943772099848735,120,"(1020, 420)",200002_043
0.6946631655185465,120,"(1020, 345)",200002_043
0.6956590038919005,120,"(420, 195)",200002_043
0.6956968616503899,120,"(120, 420)",200002_043
0.6965233105614947,120,"(570, 120)",200002_043
0.6974819881518226,120,"(870, 195)",200002_043
0.6976384409618724,120,"(195, 345)",200002_043
0.6976452071495965,120,"(945, 270)",200002_043
0.7013828549240955,120,"(495, 120)",200002_043
0.7030331154856302,120,"(795, 195)",200002_043
0.7038226229213929,120,"(945, 345)",200002_043
0.704123600572974,120,"(720, 195)",200002_043
0.7053416560761414,120,"(870, 270)",200002_043
0.7055174314023651,120,"(345, 345)",200002_043
0.7060961611637372,120,"(945, 420)",200002_043
0.706654900319993,120,"(645, 195)",200002_043
0.7069313376436623,120,"(870, 495)",200002_043
0.7111621733959006,120,"(420, 270)",200002_043
0.7118365149981453,120,"(570, 195)",200002_043
0.712278256081595,120,"(870, 345)",200002_043
0.7123609700201305,120,"(795, 270)",200002_043
0.7147535974157785,120,"(495, 195)",200002_043
0.7175272449230874,120,"(195, 420)",200002_043
0.7176994962218163,120,"(870, 420)",200002_043
0.7179297941457733,120,"(795, 570)",200002_043
0.7184560468968623,120,"(720, 270)",200002_043
0.7201987128406493,120,"(795, 345)",200002_043
0.7231711215196333,120,"(195, 495)",200002_043
0.7231935164796583,120,"(645, 270)",200002_043
0.7263496805609185,120,"(570, 270)",200002_043
0.7268212223005697,120,"(795, 420)",200002_043
0.7271365382661279,120,"(495, 270)",200002_043
0.7273481250204027,120,"(720, 345)",200002_043
0.7297748197395056,120,"(795, 495)",200002_043
0.731519520083742,120,"(270, 420)",200002_043
0.7333643820102865,120,"(645, 345)",200002_043
0.7334292522215015,120,"(420, 345)",200002_043
0.7350846386461481,120,"(720, 420)",200002_043
0.7376995528588415,120,"(570, 345)",200002_043
0.7395760034697628,120,"(495, 345)",200002_043
0.7410864143363398,120,"(720, 495)",200002_043
0.7424798718283688,120,"(645, 420)",200002_043
0.7436444107364983,120,"(720, 570)",200002_043
0.7441912848888189,120,"(345, 420)",200002_043
0.7447469981209561,120,"(270, 495)",200002_043
0.7484400922605584,120,"(570, 420)",200002_043
0.749906285838163,120,"(645, 495)",200002_043
0.7515271142724719,120,"(420, 420)",200002_043
0.7519775516702235,120,"(495, 420)",200002_043
0.7543968323434816,120,"(270, 570)",200002_043
0.7546586736773022,120,"(645, 570)",200002_043
0.7577886846721139,120,"(570, 495)",200002_043
0.7598059536207729,120,"(345, 495)",200002_043
0.7637879730232423,120,"(495, 495)",200002_043
0.7642693638428925,120,"(570, 570)",200002_043
0.7656979282792679,120,"(420, 495)",200002_043
0.7731721363392319,120,"(495, 570)",200002_043
0.7755059277267271,120,"(345, 570)",200002_043
0.7796053687140244,120,"(420, 570)",200002_043
0.45682446827377254,120,"(645, 120)",200002_044
0.4704515411665171,120,"(570, 120)",200002_044
0.4831800675112714,120,"(1095, 120)",200002_044
0.497368611865917,120,"(720, 120)",200002_044
0.5008671391954246,120,"(1020, 120)",200002_044
0.5035231045365124,120,"(1095, 195)",200002_044
0.5064961701702345,120,"(870, 120)",200002_044
0.5189856957891716,120,"(795, 120)",200002_044
0.5220395593152791,120,"(945, 120)",200002_044
0.530038114787519,120,"(1020, 195)",200002_044
0.5438581319084684,120,"(1095, 270)",200002_044
0.5504986324367505,120,"(1095, 570)",200002_044
0.5559103955661496,120,"(1095, 345)",200002_044
0.5624807358122703,120,"(1095, 420)",200002_044
0.5635534739485167,120,"(1020, 270)",200002_044
0.5637061669114096,120,"(1095, 495)",200002_044
0.5650531870718093,120,"(645, 195)",200002_044
0.5679852955520899,120,"(945, 195)",200002_044
0.5683499215536748,120,"(495, 120)",200002_044
0.5704114465249588,120,"(720, 195)",200002_044
0.5726515191714526,120,"(345, 120)",200002_044
0.5730023949672273,120,"(1020, 570)",200002_044
0.5747966750324731,120,"(270, 120)",200002_044
0.5748713951486105,120,"(1020, 345)",200002_044
0.5822871380387511,120,"(1020, 420)",200002_044
0.5831384086117509,120,"(945, 270)",200002_044
0.5833080673141801,120,"(795, 195)",200002_044
0.5838481952927428,120,"(870, 195)",200002_044
0.585599804530951,120,"(1020, 495)",200002_044
0.5865051496807129,120,"(345, 195)",200002_044
0.5890052577848499,120,"(270, 195)",200002_044
0.5908144089184304,120,"(420, 120)",200002_044
0.593315541218643,120,"(945, 570)",200002_044
0.5933260104639223,120,"(945, 345)",200002_044
0.5965796449050973,120,"(570, 195)",200002_044
0.5983627652715902,120,"(195, 120)",200002_044
0.6000582553570107,120,"(870, 270)",200002_044
0.60154380564524,120,"(945, 420)",200002_044
0.6059450262448007,120,"(945, 495)",200002_044
0.6113018701877031,120,"(870, 345)",200002_044
0.6126087026747534,120,"(795, 270)",200002_044
0.6137679095573394,120,"(120, 120)",200002_044
0.614045550822852,120,"(420, 195)",200002_044
0.6147483443100744,120,"(720, 270)",200002_044
0.6204930118210359,120,"(870, 420)",200002_044
0.6220100670230181,120,"(195, 195)",200002_044
0.6231438564658541,120,"(870, 570)",200002_044
0.6248066816640008,120,"(345, 270)",200002_044
0.626714586480341,120,"(645, 270)",200002_044
0.6269543288859799,120,"(870, 495)",200002_044
0.6286095115816857,120,"(795, 345)",200002_044
0.6319060222209751,120,"(270, 270)",200002_044
0.633104281766112,120,"(120, 195)",200002_044
0.637015210612159,120,"(495, 195)",200002_044
0.6390030470159804,120,"(795, 420)",200002_044
0.6418374119547525,120,"(420, 270)",200002_044
0.6447556265218304,120,"(720, 345)",200002_044
0.6468405185713573,120,"(795, 495)",200002_044
0.6477290102050992,120,"(120, 270)",200002_044
0.6489500116728043,120,"(570, 270)",200002_044
0.6503146771217287,120,"(795, 570)",200002_044
0.6561752494252531,120,"(195, 270)",200002_044
0.6568614896303984,120,"(720, 420)",200002_044
0.6595037862822789,120,"(645, 345)",200002_044
0.6597502943464767,120,"(120, 345)",200002_044
0.662262599040876,120,"(495, 270)",200002_044
0.6660664425890336,120,"(720, 495)",200002_044
